timestep,seed,scenario,agent,workload_level,queue_avg,action,selected_latency_s,selected_energy_j,latency_weight,energy_weight,reward,actor_loss,critic_loss,td_error,td_lat,td_eng,replay_priority,phase
0,30,scenario1_stationary,moper,50,10.0,0,0.06625,0.20600000000000002,0.36247926868282854,0.6375207313171715,-0.15534352220157474,,,,,,,normal
1,30,scenario1_stationary,moper,50,4.0,1,0.09145454545454544,0.11316363636363636,0.4171607634534812,0.5828392365465188,-0.10410745542611896,,,,,,,normal
2,30,scenario1_stationary,moper,50,4.6,0,0.062875,0.2006,0.4521158560554852,0.5478841439445148,-0.1383323437247583,,,,,,,normal
3,30,scenario1_stationary,moper,50,5.140000000000001,0,0.06321249999999999,0.20113999999999999,0.47888577181369385,0.5211142281863061,-0.13508848270816673,,,,,,,normal
4,30,scenario1_stationary,moper,50,5.626000000000001,0,0.06351625,0.201626,0.49938975106242345,0.5006102489375766,-0.13265540632820647,,,,,,,normal
5,30,scenario1_stationary,moper,50,6.0634000000000015,0,0.063789625,0.2020634,0.5150965195489989,0.48490348045100107,-0.13083905975259863,,,,,,,normal
6,30,scenario1_stationary,moper,50,6.457060000000002,0,0.0640356625,0.20245706000000002,0.5271301010308512,0.47286989896914877,-0.12949097475099342,,,,,,,normal
7,30,scenario1_stationary,moper,50,6.8113540000000015,0,0.06425709625,0.20281135400000003,0.5363507708317797,0.46364922916822027,-0.12849767105376242,,,,,,,normal
8,30,scenario1_stationary,moper,50,1.1302186000000027,1,0.09041098858181819,0.11232879086545455,0.5503975175290537,0.44960248247094625,-0.10026528689884848,,,,,,,normal
9,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5615713408783605,0.43842865912163953,-0.09964543050067606,,,,,,,normal
10,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5705882902081296,0.4294117097918704,-0.09944705761542114,,,,,,,normal
11,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5779286807574897,0.4220713192425103,-0.09928556902333521,,,,,,,normal
12,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5765034602627287,0.4234965397372713,-0.11837934060667038,,,,,,,normal
13,30,scenario1_stationary,moper,50,1.9000000000000004,0,0.0611875,0.19790000000000002,0.5754150233879329,0.42458497661206707,-0.11923357361507722,,,,,,,normal
14,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5818801076739288,0.41811989232607116,-0.09919863763117356,,,,,,,normal
15,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5797758806447724,0.42022411935522763,-0.11793306427706918,,,,,,,normal
16,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.585533446767981,0.414466553232019,-0.0991182641711044,,,,,,,normal
17,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5828772572122184,0.4171227427877816,-0.11751011404768372,,,,,,,normal
18,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5881968834177911,0.4118031165822089,-0.09905966856480859,,,,,,,normal
19,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5926419324762449,0.40735806752375514,-0.0989618774855226,,,,,,,normal
20,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5963971819312937,0.40360281806870635,-0.09887926199751154,,,,,,,normal
21,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5921769142062517,0.40782308579374826,-0.11624187332512242,,,,,,,normal
22,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5962465314923934,0.4037534685076066,-0.09888257630716735,,,,,,,normal
23,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5996852632074217,0.40031473679257834,-0.09880692420943671,,,,,,,normal
24,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5952063683388847,0.40479363166111526,-0.1158287315177846,,,,,,,normal
25,30,scenario1_stationary,moper,50,0.0,1,0.09,0.11199999999999999,0.5990512919838065,0.40094870801619353,-0.09882087157635625,,,,,,,normal
26,30,scenario1_stationary,moper,50,1.0,0,0.060625,0.197,0.5948777160180052,0.4051222839819948,-0.11587355147804454,,,,,,,normal
27,30,scenario1_stationary,moper,50,1.9000000000000004,0,0.0611875,0.19790000000000002,0.591613305860417,0.40838669413958295,-0.11701906592255774,,,,,,,normal
28,30,scenario1_stationary,moper,50,2.710000000000001,0,0.061693750000000006,0.19871000000000003,0.5890388713227894,0.4109611286772106,-0.11800210274711886,,,,,,,normal
29,30,scenario1_stationary,moper,50,3.439,0,0.062149375,0.199439,0.5869879323027872,0.41301206769721277,-0.11885164689462496,,,,,,,normal
