timestep,seed,scenario,agent,workload_level,queue_avg,action,selected_latency_s,selected_energy_j,latency_weight,energy_weight,reward,actor_loss,critic_loss,td_error,td_lat,td_eng,replay_priority,phase
0,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,10.0,0,0.06625,0.20600000000000002,0.36247926868282854,0.6375207313171715,-0.15534352220157474,,,,,,,normal
1,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,4.0,1,0.09145454545454544,0.11316363636363636,0.4171607634534812,0.5828392365465188,-0.10410745542611896,,,,,,,normal
2,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,4.6,0,0.062875,0.2006,0.4521158560554852,0.5478841439445148,-0.1383323437247583,,,,,,,normal
3,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,5.140000000000001,0,0.06321249999999999,0.20113999999999999,0.47888577181369385,0.5211142281863061,-0.13508848270816673,,,,,,,normal
4,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,5.626000000000001,0,0.06351625,0.201626,0.49938975106242345,0.5006102489375766,-0.13265540632820647,,,,,,,normal
5,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,6.0634000000000015,0,0.063789625,0.2020634,0.5150965195489989,0.48490348045100107,-0.13083905975259863,,,,,,,normal
6,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,6.457060000000002,0,0.0640356625,0.20245706000000002,0.5271301010308512,0.47286989896914877,-0.12949097475099342,,,,,,,normal
7,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,6.8113540000000015,0,0.06425709625,0.20281135400000003,0.5363507708317797,0.46364922916822027,-0.12849767105376242,,,,,,,normal
8,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.1302186000000027,1,0.09041098858181819,0.11232879086545455,0.5503975175290537,0.44960248247094625,-0.10026528689884848,,,,,,,normal
9,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5615713408783605,0.43842865912163953,-0.09964543050067606,,,,,,,normal
10,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5705882902081296,0.4294117097918704,-0.09944705761542114,,,,,,,normal
11,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5779286807574897,0.4220713192425103,-0.09928556902333521,,,,,,,normal
12,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5765034602627287,0.4234965397372713,-0.11837934060667038,,,,,,,normal
13,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5827913345061221,0.4172086654938779,-0.09917859064086532,,,,,,,normal
14,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5880022029533082,0.4119977970466918,-0.09906395153502721,,,,,,,normal
15,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5849237356210907,0.4150762643789093,-0.11723102555467377,,,,,,,normal
16,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5899088094035774,0.41009119059642263,-0.09902200619312129,,,,,,,normal
17,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5866483629643647,0.41335163703563527,-0.11699582950073475,,,,,,,normal
18,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5914810411614364,0.4085189588385636,-0.09898741709444839,,,,,,,normal
19,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5955305955979344,0.4044694044020656,-0.09889832689684544,,,,,,,normal
20,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5989618832580295,0.40103811674197054,-0.09882283856832336,,,,,,,normal
21,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5944836195285415,0.40551638047145855,-0.11592729638679516,,,,,,,normal
22,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.598336324947155,0.40166367505284495,-0.09883660085116258,,,,,,,normal
23,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6015908869728525,0.39840911302714754,-0.09876500048659724,,,,,,,normal
24,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5969625859229533,0.40303741407704674,-0.11558922734475724,,,,,,,normal
25,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6006765212202515,0.3993234787797485,-0.09878511653315447,,,,,,,normal
26,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5963949701182548,0.4036050298817452,-0.115666635950123,,,,,,,normal
27,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.9000000000000004,0,0.0611875,0.19790000000000002,0.593040135947698,0.406959864052302,-0.11682400041425034,,,,,,,normal
28,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,2.710000000000001,0,0.061693750000000006,0.19871000000000003,0.5903886894961425,0.40961131050385746,-0.11781715572282417,,,,,,,normal
29,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.5954634531077112,0.4045365468922888,-0.09889980403163035,,,,,,,normal
30,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.599642654091507,0.40035734590849303,-0.09880786160998684,,,,,,,normal
31,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.603120757339594,0.396879242660406,-0.09873134333852893,,,,,,,normal
32,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.5986459547259808,0.4013540452740192,-0.11535965792424438,,,,,,,normal
33,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6024531522383724,0.39754684776162763,-0.0987460306507558,,,,,,,normal
34,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6056274689031432,0.39437253109685677,-0.09867619568413084,,,,,,,normal
35,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.6009097802366365,0.39909021976336345,-0.11505092872022869,,,,,,,normal
36,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,0.0,1,0.09,0.11199999999999999,0.6045134897684686,0.39548651023153136,-0.0987007032250937,,,,,,,normal
37,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.0,0,0.060625,0.197,0.6001218321478864,0.3998781678521136,-0.115158385140832,,,,,,,normal
38,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,1.9000000000000004,0,0.0611875,0.19790000000000002,0.5966572256168395,0.40334277438316046,-0.11632949904285783,,,,,,,normal
39,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,2.710000000000001,0,0.061693750000000006,0.19871000000000003,0.5938965839801998,0.40610341601980016,-0.11733651717522296,,,,,,,normal
40,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,3.439,0,0.062149375,0.199439,0.5916705474027979,0.4083294525972021,-0.11820877242352515,,,,,,,normal
41,30,ABLATION1_repeated_spike,MOPER_NO_PER,50,4.0951,0,0.06255943750000001,0.20009510000000003,0.5898506780341154,0.4101493219658846,-0.11896959622050376,,,,,,,normal
